,index,Longitude,Latitude,Values
140,39466,-0.1743466996429554,51.498899155853685,45.20290718916345
141,39467,-0.17435207005136716,51.498885973749694,44.34552634751217
142,39468,-0.1743962709956667,51.49887653864053,35.80943551475887
143,39488,-0.17445959152906193,51.49890618315256,9.24515815383376
144,39489,-0.17446997103727013,51.498905177933224,7.075863771176879
145,39490,-0.17448791259384516,51.49889783635924,5.155647465679126
146,39495,-0.17439326588230677,51.49897998892006,28.0543504110258
147,39504,-0.17435324000829258,51.49890470394295,46.383780493950184
148,39505,-0.1743672052687244,51.49882618859949,33.03206992026753
149,39506,-0.17436826629215318,51.49882602692704,32.02074193742334
150,39507,-0.17436813575216825,51.498849940589494,37.5892033487911
151,39508,-0.17442484617458684,51.49897254480996,13.544019441814768
152,39509,-0.17442482668785225,51.498975022648445,13.857318527114014
153,39510,-0.1743817022431398,51.49891340947461,41.171005444547085
154,39516,-0.17445837971742517,51.4988456549881,7.989422754785963
155,39537,-0.17438398005759,51.498790919147574,20.82776234364048
156,39542,-0.17441007768429062,51.49878640926651,21.077638581058707
157,39543,-0.17440551233612217,51.49878383908401,22.165221664035172
158,39547,-0.17440260934752197,51.49884331592581,31.693377836553417
159,39548,-0.17439946576440188,51.498853717147504,35.5843293673345
160,39558,-0.1743735471402701,51.498803523732285,28.645971909677257
161,39559,-0.17436986618593478,51.49880875112721,30.955394197035773
162,39560,-0.17436535594839475,51.49880470775246,29.02220335072915
163,39570,-0.17442565862795908,51.49879184791186,17.397528768265392
164,39581,-0.17434101700842472,51.498781026450196,21.644494940370738
165,39583,-0.1743485831668159,51.49879027696659,26.134369509169755
166,39593,-0.17442342447387874,51.49889465938098,22.577408037539513
167,39594,-0.17440543697722413,51.498887519619146,33.434647030153904
168,39598,-0.17440070649987935,51.49880381083397,28.113162228225747
169,39605,-0.1743930365404359,51.498955170033476,26.295296363507823
170,39606,-0.17441027775550477,51.49895097343482,17.80823463344409
171,39607,-0.17439024858234886,51.49896146064154,28.45734307001101
172,39608,-0.17441719760924654,51.498959131170224,15.786781361867034
173,39614,-0.17445634344102182,51.49897945295803,12.807069529895756
174,39620,-0.17435064103048123,51.49879296971065,24.09830017358695
175,39621,-0.17435351699791463,51.498790645088164,23.147255690699293
176,39622,-0.17435496190045877,51.49892076955771,54.59605247228386
177,39623,-0.17435398618804515,51.49892099107023,55.18943334620175
178,39627,-0.17438506162851192,51.49879548758002,24.45004364376051
179,39628,-0.1743912331500309,51.49880543725206,28.615839674725628
180,39629,-0.1743759192679683,51.49893759180075,40.99728205035742
181,39630,-0.17437264768919566,51.49893907870255,42.164006035200444
182,39631,-0.1743719819109385,51.49893720891771,42.005871854054
183,39632,-0.17437402708184407,51.498936178099804,41.582429883119865
184,39642,-0.17435392422189064,51.498921063030735,55.1837477832271
185,39645,-0.17435323636130065,51.49897011288519,53.91007888712437
186,39648,-0.1743714343018959,51.49896476995637,43.48830156700284
187,39649,-0.1743872716667684,51.498962085958915,34.13537262630511
188,39662,-0.17436854455252143,51.498824746685884,31.719317963045903
189,39673,-0.17438939297318193,51.49890843701796,38.483732454554854
190,39682,-0.1743512214256096,51.49886650135689,38.950076045439104
191,39683,-0.17435106545419246,51.49886654040215,39.13288389746739
192,39684,-0.17435112208129736,51.498866393401585,39.07952914432387
193,39691,-0.1743976957542428,51.49888313881401,36.41321247567515
194,39692,-0.17436714584472732,51.49882531077081,33.03340721589448
195,39693,-0.174356233401338,51.498819086859406,29.687226211529666
196,39701,-0.1743444162139126,51.49882918154815,31.525569956733705
197,39704,-0.17434028260519027,51.498829422279755,32.18518060275754
198,39705,-0.17434051294780845,51.49883260201557,30.348202820256954
199,39710,-0.1743507030391688,51.4988815319796,42.48508380015756
200,39711,-0.1743505872349095,51.498866592630215,38.95088850398359
201,39717,-0.17438106970158007,51.4988887458838,45.344739951906035
202,39726,-0.17437128974328736,51.49880872729721,31.100995751872553
203,39735,-0.17437859332416458,51.49887909146688,44.64673119355437
204,39736,-0.174376218571232,51.498874160731795,43.52453847243275
205,39737,-0.17436043525434736,51.498883841463424,43.525217493019525
206,39747,-0.1743446426881365,51.49883252711581,31.520473275425502
207,39748,-0.17445299809128353,51.498819289504574,7.033183272220521
208,39749,-0.17448218190855708,51.4988624517969,6.032841983804233
209,39755,-0.17443213382110312,51.498844820687445,20.653375508732
210,39775,-0.17442605099867847,51.49889278057389,21.242379694103814
211,39776,-0.17440521359809452,51.49887805117139,34.37326376843912
212,39800,-0.174342064693881,51.49880439200236,25.100904395281038
213,39807,-0.17449527107599697,51.49880984935461,5.3796225471131915
214,39808,-0.17448770836273378,51.49879875374678,4.971373178525831
215,39809,-0.1744007690458833,51.49886308423835,36.314413780421745
216,39810,-0.17443275904501612,51.49887443504931,20.155229533795108
217,39813,-0.17447895644896752,51.49878416721843,4.176554258543714
218,39814,-0.17449790687714373,51.49897719093549,11.412532488027407
219,39815,-0.17440724314357406,51.49879968991551,23.23257886999712
220,39818,-0.1744018788653587,51.498923717108916,23.350244236071134
221,39819,-0.17440142738489764,51.4989237263933,23.410817037894862
222,39827,-0.1744314948338819,51.49891166579121,15.767783236884261
223,39828,-0.17442253563965113,51.49890808192075,20.64733004781655
224,39829,-0.17442722846373523,51.49889389656289,20.905883003129233
225,39832,-0.1744716993769737,51.49882612100631,4.945385109444704
226,39833,-0.1744629082778896,51.49882595941169,6.36947887455711
227,39836,-0.1744288538982056,51.498894116245886,20.446653547230603
228,39837,-0.17442763779768777,51.49889309034342,20.947850679942327
229,39839,-0.1743540264308844,51.498921111277305,55.19035473399749
230,39844,-0.17441296855552751,51.498969556733776,18.03405455944916
231,39845,-0.1744055595261215,51.498968011153245,20.38503514491256
232,39846,-0.17439832261096286,51.498973517229636,24.883655872349863
233,39848,-0.174510941081222,51.498814057085866,6.017862690501069
234,39849,-0.17453590817318426,51.49881849750971,6.20667011509914
235,39850,-0.17448147324077695,51.49892912228092,6.67190445970689
236,39851,-0.17448045644002785,51.49893371097706,7.180192802889221
237,39852,-0.17446352592806663,51.498925131164675,7.267860249240849
238,39853,-0.1744630857882152,51.498925532551624,7.331680618874094
239,39854,-0.17434096216511993,51.49880921193794,26.340471909189713
240,39859,-0.17442675139140545,51.49889346324961,21.169151202048575
241,39860,-0.1745392146997258,51.49896360763923,10.75743577040966
242,39861,-0.17441814070502523,51.49893446313566,16.181349796066797
243,39862,-0.17439845202526816,51.4989451552139,21.7942956660721
244,39863,-0.1744071059793667,51.49894525779972,18.31497825810705
245,39864,-0.17435755851577628,51.49896959146071,52.55193075275831
246,39865,-0.17435733895020533,51.49896540099959,52.373906396151234
247,39866,-0.17447647207859973,51.4988096363614,4.89634194297314
248,39867,-0.17449186928034105,51.49882790974245,4.8921149364398815
249,39868,-0.17450782836845125,51.498825739063456,4.851482305370637
250,39875,-0.17438587030307387,51.49895955743964,35.23896252711014
251,39876,-0.17436842038438427,51.49895270823125,47.661352876832645
252,39877,-0.17443226950653204,51.498912808020016,15.298042838093656
253,39878,-0.17443505515346722,51.49891105104181,15.012587526376995
254,39879,-0.1743475576750395,51.49895158200522,57.10140114801748
255,39880,-0.17435925516794276,51.49894648219041,53.23562953571365
256,39883,-0.17453700808108216,51.49884835983908,5.579198412165599
257,39884,-0.17452985530257625,51.49883165376037,5.748640088842222
258,39886,-0.17446584759353936,51.49882033403402,5.113427499818938
259,39887,-0.1744715691541698,51.49881410212992,4.919852126694055
260,39890,-0.17450617484908965,51.4988835447653,5.2242401804126555
261,39891,-0.1745210497315936,51.49890334086461,3.4513133537375067
262,39892,-0.17449526438392773,51.49890175024734,5.055440937670044
263,39893,-0.174508045420748,51.49897999647041,10.880462099688481
264,39897,-0.17450749037113064,51.49888294549031,5.192572570245237
265,39898,-0.17452840455868737,51.49889999043471,3.274265964192606
266,39911,-0.1743789763898444,51.49894565141353,38.32403406756293
267,39921,-0.17435380911624426,51.49893597521494,46.61932115215375
268,39922,-0.1743412872051964,51.49893710249011,52.20472943869549
269,39927,-0.17453452576577905,51.49887859882466,3.9405011901216227
270,39933,-0.17452903839603062,51.49893759028652,8.734163335797202
271,39937,-0.17452062940133292,51.49883699883186,5.451130981165838
272,39938,-0.17453350922572697,51.49886676369638,4.862870307916474
273,39939,-0.17451798767814866,51.498864065281545,5.077370106274059
274,39940,-0.1745277868972205,51.49886121206125,5.152175665324139
275,39942,-0.17452912488309438,51.49878007356736,3.9695150771566325
276,39951,-0.1745131292303332,51.498840462868685,5.2267877108365095
277,39986,-0.17439937195617655,51.49886124521329,35.744494941929254
278,39992,-0.17440155703371588,51.49892399890288,23.422464094760347
279,40018,-0.17445235259013567,51.49886139289947,11.97141046299807
280,40019,-0.17445175722057896,51.49886177627438,12.21398508378979
281,40020,-0.17445151582332907,51.49886156384952,12.328541575508211
282,40026,-0.17436999745064607,51.498826807115286,32.536651694638564
283,40027,-0.17439459983335176,51.49883866928329,36.03526265189089
284,40028,-0.17448466403937238,51.49893418176243,6.6814580178591045
285,40030,-0.1744318711409764,51.49880660738431,14.178264547085346
286,40031,-0.17439720700444838,51.49884120991639,33.32689208162555
287,40032,-0.17436848493621065,51.498849823384326,37.48822853972744
288,40033,-0.1744613550945476,51.4989366150687,7.858029927410252
289,40042,-0.17444475535516504,51.49885587718157,15.237595752906579
290,40043,-0.17445113314986452,51.49886180674588,12.456961566979933
291,40047,-0.17445190133081764,51.498862019411376,12.184178223035826
292,40050,-0.17445607946878747,51.498912353519856,9.408963708799424
293,40051,-0.1744650025447115,51.4989103121913,7.706717671523423
294,40053,-0.1743510998722013,51.49896608031561,51.93723326114694
295,40057,-0.17445172595235703,51.498893789423576,11.733242249150056
296,40060,-0.1744622336062528,51.49885094405584,7.626177273629898
297,40064,-0.17442795937268366,51.498976590947066,13.180342551257947
298,40067,-0.17445577417325456,51.49886207355838,11.413359866574655
299,40068,-0.17444934424445638,51.498890532606886,12.760157821003345
300,40069,-0.17447783741058262,51.498918767280685,6.372328935132718
301,40070,-0.17448820820216096,51.498904529367444,5.2755914426990795
302,40071,-0.17449944457371344,51.498910311972864,4.872051170893627
303,40072,-0.17448225889806457,51.498912757879324,6.089903368692042
304,40073,-0.17449538795895808,51.49891804317253,5.540112284777173
305,40079,-0.1744859186731573,51.49883295334634,4.818688699503601
306,40080,-0.17435416022605268,51.498921045925016,54.93704514600906
307,40081,-0.17435498024880727,51.498921809573964,54.45385942801021
308,40082,-0.17437928292244942,51.4989149299556,41.21966254178837
309,40105,-0.174453291779545,51.498863740606566,11.831720256166866
310,40110,-0.17448073933581768,51.49897952124667,12.001619185660598
311,40111,-0.17446597288757026,51.49888190262143,8.60227602086111
312,40115,-0.17450492920580996,51.49888288161956,5.2412185776008915
313,40116,-0.1745046004257995,51.49888181863265,5.223105732025491
314,40117,-0.17450612918404743,51.49888213954121,5.197655120319512
315,40118,-0.17448868318697952,51.49886466513878,5.918274185615589
316,40124,-0.17449113944536915,51.498936956528794,7.67570753684798
317,40125,-0.1744891005722337,51.498931319955595,5.916798852297283
318,40126,-0.17450625726268235,51.498945901588115,9.93344771705483
319,40127,-0.1744852422817727,51.49894505674323,9.381471734769638
320,40128,-0.17448745863640713,51.49895147382369,10.851919662082622
321,40129,-0.1744702930961908,51.498880696443614,8.278452519347466
322,40136,-0.17451641244274355,51.4988574504183,4.98430836228853
323,40138,-0.17450721327560706,51.498919535156126,4.400602486157935
324,40141,-0.1745288260015521,51.49892126569834,4.313569808592241
325,40142,-0.17451530917851157,51.498911018902746,3.8825928191777557
326,40143,-0.17446804874796173,51.49896793337764,12.31235883288193
327,40145,-0.17448346591125902,51.49895175019121,10.88104094516524
328,40146,-0.17448509058251063,51.49895289492216,11.125489495267411
329,40147,-0.17447212489764918,51.498943649966755,9.179014261732599
330,40149,-0.17448722694301066,51.498954030172534,11.13021196838992
331,40150,-0.1745208618760756,51.498955185282185,11.193035378627844
332,40151,-0.1745020401794229,51.49895469102488,11.232314664975656
333,40152,-0.17453644270709906,51.49892344023874,4.371912669030129
334,40160,-0.17453100391559426,51.49890566638045,3.585892172356057
335,40164,-0.17447500991757522,51.49881087565705,4.878299917860606
336,40166,-0.17453648331768837,51.498973103813626,10.237100276072898
337,40167,-0.17452907258234834,51.49897400250839,10.340433331876461
338,40176,-0.17446871979973816,51.49888319180877,8.429247438158121
339,40177,-0.17450610423797977,51.498882836715914,5.235574158578745
340,40178,-0.17435498338713976,51.49896806653401,53.137365342165396
341,40194,-0.17452769646436014,51.49895552445062,11.070644998919574
342,40197,-0.17442377689713065,51.49894600419191,13.03291314777924
343,40202,-0.17451679714064197,51.49878107949032,3.785107845411821
