,index,Longitude,Latitude,Values
0,241308,-0.17891192985706583,51.495357133345514,44.38777724487572
1,241924,-0.17891163420334588,51.49540790957913,35.53275274549493
2,242009,-0.1787540347760828,51.49553458099163,3.771092809850719
3,242010,-0.17875188226463692,51.49553843040979,3.725324371913129
4,242011,-0.1787494126235575,51.4955338957437,3.7747035046692066
5,242135,-0.17881563156327332,51.495547210024206,3.4199264887090344
6,242147,-0.17886249044648606,51.49553745284437,3.5045647500245742
7,242149,-0.17884494664922493,51.49554030885151,3.514064325307986
8,242150,-0.17887353255977356,51.49554850374004,3.3697863449512884
9,242154,-0.1787802883431708,51.495536101851705,3.5138270154898015
10,242155,-0.17878482316074903,51.49552855816951,3.630114463621122
11,242156,-0.1787999424692583,51.495527207781194,3.589694513919394
12,242157,-0.17879466635869443,51.49553598461191,3.4543978323202214
13,242172,-0.1787566318392,51.49554827305936,3.475878785128036
14,242173,-0.17874222080174965,51.49554857454478,3.2908428974459882
15,242192,-0.17880618823413547,51.49554743093042,3.44933596206086
16,242266,-0.17891191662263414,51.49550577787779,12.924746835216489
17,242274,-0.17878881359617532,51.49550854637549,4.071806338085713
18,242275,-0.1788102784783941,51.49551127980198,3.8902519185093993
19,242276,-0.1787885360787069,51.49551736740047,3.9653471477083686
20,242277,-0.17880994163837308,51.49552198657998,3.761033952291755
21,242281,-0.17886752183099944,51.495495822487875,4.493832042113686
22,242282,-0.17885868558931425,51.49550417327839,4.207683223892887
23,242283,-0.17884984499673287,51.49549095812878,4.5363478423180625
24,242293,-0.17888723688859406,51.495545754762404,3.6247813668143576
25,242294,-0.17890490533572856,51.49554499985615,3.692836859358261
26,242304,-0.17873211182122672,51.495536191208885,3.3538937811445493
27,242305,-0.17873796806005512,51.495526357394645,3.7255657725483524
28,242315,-0.17873325064361067,51.495506114808535,4.3051063784529795
29,242316,-0.17872547475207362,51.49550138890187,4.389463324853942
30,242317,-0.17874900445228525,51.49550577265467,4.352757352678052
31,242318,-0.17872707130545534,51.495492834996845,4.582048894783018
32,242378,-0.17891389502944982,51.495526349536135,9.813904883802657
33,242382,-0.17891881804051407,51.495535463747785,10.998782656665378
34,242402,-0.17889886795289564,51.49551430956378,10.016104779351878
35,242403,-0.1788980145534074,51.495528907738425,8.725872255086706
36,242412,-0.178880927781824,51.495538550140935,3.523748083016645
37,242413,-0.17886869546234005,51.495524844504395,3.8175127409317335
38,242414,-0.17888560059677078,51.495529055163374,3.7594201802536698
39,242415,-0.178912845256094,51.49554630617441,8.554327749628467
40,242417,-0.17889280020084716,51.49553616862834,3.744657002948217
41,242418,-0.1789085615613661,51.49553377629691,4.71889713207444
42,242451,-0.17877216755652803,51.49554716695688,3.552650256776121
43,242452,-0.17876518835817656,51.495538216078906,3.557576047009153
44,242453,-0.17878624540541052,51.49554519584385,3.5118626570206013
45,242517,-0.17888441748187656,51.49551448117391,4.23490248386679
46,242557,-0.17882841439701436,51.49549509593975,4.186552309638719
47,242558,-0.17880956019347558,51.495486182214,4.586456866605935
48,242559,-0.17882414498549604,51.49548097572172,4.855433063747978
49,242583,-0.17877836182680013,51.495515775966226,4.003385628784445
50,242584,-0.17877141218265424,51.495526460453476,3.6802540837014415
51,242585,-0.17872800875142789,51.49554469770693,3.1872077953508393
52,242677,-0.17890644060896405,51.495505459897096,12.601632457744302
53,242678,-0.178839416792763,51.49551800238261,3.756279050856455
54,242679,-0.17884928773182487,51.49551066834681,3.916365836119211
55,242680,-0.1788506473320408,51.49552312500051,3.659371287862249
56,242683,-0.17889094581667192,51.495504481808005,8.767353564623896
57,242684,-0.17890883825853784,51.49550319479882,12.828072626454823
58,242685,-0.1789017505823348,51.49549371179743,9.702371084191146
59,242722,-0.17885714077674267,51.495530868064215,3.5751703084872384
60,242723,-0.17884064559704085,51.495535014786896,3.570830130186915
61,242724,-0.17883542496699173,51.4955287894797,3.6385264485772586
62,242725,-0.17883043783774144,51.495537766100504,3.5132552566325224
63,242806,-0.1787461733253669,51.4955115721871,4.162432841520469
64,242890,-0.17886440922798238,51.49551210902152,4.048863552257744
65,242895,-0.17877747829173546,51.495491071608576,4.398322942598419
66,242896,-0.17879631670609347,51.49548560999838,4.634293243044729
67,242897,-0.17879141353337785,51.49549750339147,4.072118678332159
68,242898,-0.17880242869363977,51.49548843097324,4.491220273176472
69,242933,-0.17880285102896626,51.49548276661339,4.722482686772986
70,242939,-0.1788733884908579,51.495503956526605,4.3310438307101435
71,242940,-0.17887978401120058,51.49549416059278,8.771284745007527
72,242952,-0.17875634353764194,51.495510592688326,4.145669399452126
73,242953,-0.17877880350820569,51.49550932205345,4.16692869689127
74,242957,-0.17876797057665522,51.49551933037364,3.661839936943893
75,242959,-0.17875562781581464,51.495524656575085,3.6964574128736096
76,242960,-0.17883626773889336,51.49554455910936,3.471559858847859
77,242977,-0.17881422617066728,51.495535527053434,3.3934824597202127
78,243006,-0.178847920211981,51.495500519420425,4.2169802454425955
79,243007,-0.17883881644901,51.495487214946465,4.5458721422157495
80,243008,-0.17882987970196554,51.495505970605045,3.86444129093759
81,243009,-0.1787566620167181,51.49550593905801,4.2635930555497366
82,243010,-0.17877851092214495,51.49549850321035,4.19472770174219
83,243031,-0.17882124657987503,51.49552857092908,3.6057404623519256
